time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.0,0.0,0.0,0.0,0.0,0.02448000000000002,0.025664999999999966,0.025190799999999992,0.025567999999999983,0.0005427800291093842,2.622487,2.6258909999999993,2.6244287999999996,2.6249399999999996,0.0014289102701007443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,3520,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.024287000000000034,0.026911999999999922,0.02529899999999996,0.02486399999999992,0.000947889023040111,2.672019,2.6738509999999995,2.6727442,2.6720960000000002,0.0008555857408815387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,3584,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.024991999999999962,0.026081000000000017,0.02555579999999998,0.025793000000000007,0.0004569032282661166,2.898312,2.901676,2.899925,2.9000429999999997,0.0012741188327622926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,3648,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.025185000000000058,0.025695999999999913,0.02540179999999998,0.025279999999999973,0.00019537082689077793,2.949849,2.9505200000000005,2.9500600000000006,2.9499400000000002,0.00024893452954548805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,3712,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.025952,0.027615999999999984,0.026675399999999995,0.02665599999999995,0.0005830195880071318,3.001738,3.004692,3.003613,3.0040500000000003,0.0010596120044620058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,3776,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.02579200000000003,0.026847999999999955,0.02630340000000001,0.02611199999999997,0.0004076879198602806,3.0548019999999996,3.056437,3.0555572,3.055458,0.0005496869654631857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,3840,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.025921000000000048,0.02745600000000002,0.026489400000000024,0.02620500000000004,0.0005495571307880527,3.2953749999999995,3.297955,3.2964206000000003,3.296084,0.0008785293620592657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,3904,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.02774400000000003,0.02876800000000003,0.028198600000000008,0.028096000000000003,0.0003861707394404934,3.351102,3.353149,3.3521291999999994,3.352272,0.0006867218942191942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,3968,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.02614499999999998,0.027647999999999912,0.02692479999999998,0.026783000000000015,0.000565948195509095,3.406751,3.409724,3.4082552,3.4086689999999993,0.0010687531801121882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,4032,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.027807999999999992,0.02873599999999999,0.028198399999999995,0.028063999999999964,0.00031961576932309973,3.4612369999999997,3.4648340000000006,3.4628494000000005,3.4621389999999996,0.0013759099679850441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,4096,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.02636800000000005,0.02787199999999996,0.027449799999999986,0.027680999999999928,0.0005541178214062085,3.461103,3.463799,3.4622808,3.4624550000000003,0.0009739959753509635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,4096,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0036480000000000245,0.003711999999999989,0.0036928000000000113,0.003711999999999989,2.559999999998017e-05,0.014976,0.015200000000000045,0.015090800000000012,0.015104000000000043,8.693537829909269e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,32,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.003839999999999918,0.004128000000000043,0.004000000000000001,0.004096000000000004,0.00013116096980430472,0.016255999999999972,0.01648100000000011,0.016390800000000014,0.01648000000000002,0.00011006434481700794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,64,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.003967999999999961,0.004222999999999957,0.004108799999999997,0.004192000000000007,0.00011550134198352725,0.021441000000000144,0.021855999999999993,0.021638599999999973,0.021600000000000022,0.00017316304455623614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,96,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004223999999999933,0.004288000000000011,0.004262199999999961,0.004255999999999972,2.4003333101887446e-05,0.021825000000000046,0.022015999999999963,0.021919800000000034,0.021920000000000075,7.306545011154468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,128,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004606999999999971,0.004672000000000026,0.004626999999999976,0.004607999999999947,2.5752669764539497e-05,0.08623800000000018,0.08654000000000019,0.08645400000000004,0.08649599999999999,0.00011111795534471267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,160,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004639999999999986,0.004736999999999966,0.004716999999999985,0.00473599999999999,3.850194800266516e-05,0.09766399999999999,0.09849599999999999,0.09811200000000005,0.09811300000000017,0.00027664345284139077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,192,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005025000000000091,0.005120000000000005,0.005081600000000003,0.005086999999999989,3.095545186227771e-05,0.109601,0.11043200000000002,0.11013819999999996,0.11020899999999995,0.0002852447370241801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,224,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005120000000000005,0.005152000000000044,0.005145599999999991,0.00515199999999993,1.2799999999992854e-05,0.12067299999999989,0.12150799999999992,0.12109479999999999,0.12111799999999993,0.0002767073544378486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,256,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005024000000000001,0.005184000000000083,0.005113800000000015,0.005152000000000044,7.384416022951914e-05,0.05276699999999994,0.053601,0.05315879999999997,0.05327999999999997,0.00033528459553043815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,288,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005216000000000008,0.005344000000000051,0.005292800000000011,0.005312000000000012,5.199384578970011e-05,0.05331299999999999,0.054303,0.05395859999999998,0.05414599999999996,0.00035454906571586353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,320,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005408000000000015,0.005504000000000019,0.00545260000000003,0.005440000000000055,3.251830253871806e-05,0.06182600000000002,0.06230499999999995,0.0621076,0.06224600000000009,0.00020677195167624726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,352,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0055679999999999836,0.005630999999999972,0.0055936000000000145,0.0056000000000000225,2.368628295023956e-05,0.061509000000000015,0.062237999999999946,0.06186959999999995,0.061824999999999936,0.00023968112149267882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,384,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.00579200000000003,0.006048000000000002,0.00594559999999999,0.006015999999999963,0.00010199921568324127,0.06953599999999995,0.07084800000000008,0.07020220000000002,0.07011199999999997,0.00043251284373997055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,416,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.006016000000000077,0.006240000000000009,0.0060934000000000205,0.006048999999999978,8.712427905008214e-05,0.07048900000000004,0.07100800000000004,0.07084039999999996,0.07085000000000002,0.0001894609194530264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,448,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.006367999999999938,0.006655999999999949,0.006515399999999977,0.00652800000000002,0.00012872855161150692,0.07888099999999998,0.07913700000000005,0.07901380000000002,0.07907000000000006,0.00010001879823316803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,480,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.006432000000000017,0.006687999999999988,0.006579400000000032,0.006592000000000099,9.174660756671604e-05,0.07964699999999994,0.08016200000000004,0.07991099999999998,0.07986299999999995,0.00018517343221966743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,512,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.006816000000000031,0.007199999999999932,0.006963200000000007,0.0069120000000000344,0.00014109060918426387,0.11840000000000009,0.12022400000000016,0.11943080000000003,0.11939199999999994,0.0006668509278691828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,544,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.007168000000000007,0.007616000000000099,0.0074176000000000615,0.007456000000000017,0.00015598153736903674,0.11917099999999994,0.12035299999999996,0.11986119999999993,0.11997299999999995,0.00040785605303831837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,576,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.007648000000000025,0.007903999999999996,0.0077570000000000165,0.007744000000000029,8.495175101196619e-05,0.13177499999999986,0.1329000000000001,0.13233340000000005,0.13235300000000008,0.0003909417347892797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,608,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.008096000000000004,0.008479999999999904,0.008230199999999991,0.008192000000000008,0.00013189147053538846,0.1334089999999999,0.134082,0.13377,0.13378999999999996,0.00022338218371215193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,640,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.00828800000000001,0.008831999999999994,0.008582200000000012,0.008608000000000062,0.00018024028406547228,0.14576999999999987,0.14690899999999998,0.14633739999999998,0.146399,0.00041443677443012253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,672,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.00873599999999999,0.009344000000000052,0.009017400000000045,0.008992000000000076,0.00019351444390537377,0.14703900000000011,0.14886200000000008,0.14760820000000008,0.14723000000000014,0.0006658905015090538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,704,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.009120999999999982,0.009439999999999941,0.009267399999999999,0.009248000000000048,0.00012386379616334073,0.158241,0.16016200000000003,0.15927679999999997,0.15926199999999996,0.0006278787781092831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,736,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.00991999999999996,0.010272000000000048,0.010105799999999953,0.010142999999999916,0.00015807137628301663,0.16105700000000003,0.162591,0.1616444,0.16143899999999997,0.000540023555041805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,768,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.00979200000000003,0.010111999999999967,0.009984199999999988,0.010048999999999978,0.0001232110384665273,0.20835299999999995,0.20880300000000013,0.2086154,0.20867099999999994,0.0001718436498681492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,800,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.009887000000000057,0.010400000000000091,0.010201400000000034,0.010271999999999934,0.0001927522762511503,0.2089960000000001,0.21036899999999992,0.2097254,0.20980200000000002,0.0004529642811524462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,832,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.01024000000000001,0.010879999999999996,0.010579199999999992,0.010559999999999946,0.00023217097148437173,0.225092,0.227207,0.22594580000000003,0.22579000000000007,0.0006927173738257135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,864,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.010591999999999985,0.011135999999999967,0.010873599999999987,0.010815999999999918,0.000213610486633972,0.22512099999999988,0.22764900000000002,0.22627519999999998,0.22589199999999995,0.0008784043260367443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,896,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.01075299999999993,0.011360000000000014,0.011059400000000006,0.011072000000000004,0.00021255361676530203,0.23965099999999984,0.24096600000000012,0.24050739999999998,0.24086400000000005,0.0005372651486930073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,928,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.010912000000000035,0.011487999999999943,0.011187199999999984,0.011168000000000006,0.00021380215153266272,0.24153499999999997,0.24461500000000014,0.24317420000000006,0.24351400000000012,0.001290612784687986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,960,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.011072000000000004,0.011423000000000003,0.011219000000000007,0.011168000000000006,0.00013485696125894588,0.25586800000000004,0.256898,0.2563078,0.256223,0.00034426001800964026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,992,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.011199999999999932,0.011743999999999914,0.011455999999999994,0.011424000000000092,0.00017759279264654835,0.25674,0.25804599999999994,0.2574912,0.25753599999999993,0.0004328516605027356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1024,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.011104000000000043,0.011649000000000001,0.011494800000000032,0.01155200000000002,0.00020195583675644574,0.2571310000000001,0.259259,0.25817800000000013,0.25820899999999997,0.0007965370047900912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1024,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.011680000000000064,0.012256000000000086,0.011993600000000038,0.011968000000000074,0.00020177769946155672,0.329097,0.330114,0.32973179999999996,0.32985900000000007,0.00037596138099546344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1088,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.011967999999999961,0.012864000000000033,0.012371000000000004,0.012416000000000054,0.00030258222023115734,0.3485170000000001,0.3500450000000001,0.3488896,0.3486099999999998,0.0005809084609472158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1152,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.012384000000000015,0.013055999999999927,0.012742399999999997,0.012800000000000068,0.00023723203830845906,0.36764999999999975,0.36895999999999995,0.368543,0.368679,0.0004633845055675547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1216,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.012991999999999962,0.013696000000000026,0.013241800000000012,0.01315300000000002,0.00024143603707816206,0.3871700000000002,0.3889279999999998,0.38786200000000004,0.38778300000000027,0.000609964917023789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1280,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.013088000000000079,0.014143000000000029,0.013651200000000016,0.013600999999999999,0.0003552257873522046,0.468677,0.4703409999999999,0.4696218,0.46963199999999994,0.0005656258127065495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1344,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.013759999999999991,0.01452800000000002,0.014086200000000031,0.013918999999999983,0.0003039581550148011,0.4905869999999999,0.4919050000000001,0.491171,0.4911460000000001,0.0004585346224660267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1408,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.014334999999999922,0.014656000000000063,0.014444400000000019,0.014368000000000053,0.00012739952904154694,0.5129930000000001,0.5139579999999999,0.513279,0.513129,0.00035937223042406774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1472,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.014528999999999997,0.015520999999999958,0.014848799999999985,0.01468799999999999,0.0003668336952898373,0.535529,0.5367679999999998,0.5361187999999999,0.536103,0.00040461705352088663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1536,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.014656000000000063,0.015201000000000022,0.01497660000000001,0.014976,0.0001996482907514953,0.6380860000000002,0.6393000000000001,0.6387228000000001,0.6386820000000002,0.0004966791318346304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1600,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.014783999999999992,0.016384000000000017,0.015705400000000008,0.015903999999999998,0.0005414009974131894,0.6640950000000001,0.665975,0.6648548000000001,0.6644860000000001,0.0006796073572291149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1664,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.016,0.01705600000000004,0.016486799999999996,0.016289999999999964,0.000384007499926766,0.6896760000000002,0.6924870000000001,0.6906702,0.6905899999999997,0.000995128011865824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1728,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.015585000000000036,0.01753600000000006,0.016621000000000025,0.016543999999999982,0.0007262203522347758,0.7158389999999999,0.7172180000000001,0.7166468,0.7168509999999999,0.0005166555525687078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1792,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.016416000000000056,0.017759000000000014,0.016862800000000018,0.016734000000000037,0.0004783577740561954,0.8296650000000001,0.8304190000000001,0.8301044000000001,0.830211,0.00029641025623281057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1856,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.01689599999999996,0.01827200000000005,0.017497600000000037,0.017184000000000085,0.0005532947135117067,0.857806,0.8594790000000001,0.8588929999999999,0.858958,0.0006050322305464921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1920,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.016928,0.017950000000000046,0.017483999999999993,0.017535999999999944,0.0003547325753296556,0.8873070000000002,0.8886170000000001,0.8880838000000001,0.888295,0.0005018531259242574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,1984,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.01705600000000004,0.01782400000000007,0.01730580000000002,0.01721600000000001,0.00027319765738382807,0.915275,0.917908,0.9164722000000001,0.9162560000000001,0.0008543360931155893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2048,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.016928,0.01839999999999998,0.01738240000000001,0.017152000000000046,0.0005443387180790839,1.049481,1.050828,1.0500320000000003,1.049801,0.0004994004405284711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2112,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.017055999999999925,0.018848999999999932,0.018054399999999964,0.018176000000000046,0.0006052763335865809,1.081942,1.0842340000000001,1.0830742,1.08332,0.0007848730852819954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2176,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.016928,0.01859400000000005,0.017728400000000012,0.017728000000000067,0.0005414298107788409,1.1139649999999999,1.116083,1.1149334,1.114677,0.0009196952973675536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2240,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.018144000000000007,0.019263999999999896,0.018560199999999964,0.018431999999999903,0.0004199811424337647,1.145921,1.1474900000000001,1.1466878,1.1468040000000002,0.0005548428245909627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2304,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.01852800000000002,0.018944000000000075,0.01868840000000003,0.018624000000000022,0.00014190221985581656,1.292492,1.2938150000000002,1.2931255999999998,1.292977,0.0005157513354320942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2368,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.017984000000000038,0.019841000000000008,0.01859859999999999,0.018496999999999958,0.0006587808740393143,1.32758,1.331203,1.3295546,1.3302049999999999,0.0013548996420399302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2432,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.01788900000000001,0.01945600000000002,0.018835400000000026,0.01887900000000002,0.0005242246083502835,1.3638200000000003,1.3653370000000002,1.3645712000000003,1.3644189999999998,0.0005642678087575281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2496,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.01820799999999997,0.01913599999999997,0.01850899999999997,0.018305000000000064,0.00035194204068283584,1.398438,1.403011,1.399962,1.3992970000000005,0.001586966540289976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2560,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.019040000000000078,0.01967999999999995,0.019359999999999992,0.019326999999999997,0.0002538164691267739,1.5624369999999999,1.5647109999999997,1.5636896,1.563855,0.0008263547906317217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2624,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.01936099999999999,0.020063999999999964,0.01962260000000001,0.01955200000000002,0.00025150157057163053,1.6014599999999994,1.6026970000000007,1.601916,1.6015999999999997,0.0004726254330867045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2688,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.019680000000000065,0.020991999999999962,0.02026859999999999,0.020446000000000027,0.0005142659234287165,1.641085,1.6435949999999997,1.6422681999999997,1.6421429999999997,0.0008098472448554211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2752,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.021024,0.021791000000000053,0.021491000000000007,0.021567999999999983,0.0002595711848414776,1.6799230000000003,1.6812840000000002,1.6806260000000002,1.6805080000000003,0.00048162682649535634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,2816,0,True,AttentionBackend.FLASHINFER
